💚2024中秋晚会多线,#genre#
NewTv动作电影,http://[2409:8087:1a01:df::4021]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTv惊悚悬疑,http://[2409:8087:1a01:df::4041]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTv超级电影,http://[2409:8087:1a01:df::4047]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTv爱情喜剧,http://[2409:8087:1a01:df::4018]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTv精品大剧,http://[2409:8087:1a01:df::4014]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTv东北热剧,http://[2409:8087:1a01:df::4044]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTv超级电视剧,http://[2409:8087:1a01:df::4018]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTv黑莓电影,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000095/index.m3u8
NewTv黑莓动画,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000096/index.m3u8
NewTv爱情喜剧,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000104/index.m3u8
NewTv海外剧场,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000115/index.m3u8
NewTv中国功夫,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000101/index.m3u8
NewTv惊悚悬疑,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000113/index.m3u8
NewTv精品大剧,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000100/index.m3u8
NewTv精品纪录,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000109/index.m3u8
NewTv精品萌宠,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000122/index.m3u8
NewTv明星大片,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000116/index.m3u8
NewTv精品体育,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000102/index.m3u8
NewTv军旅剧场,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000107/index.m3u8
NewTv军事评论,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000110/index.m3u8
NewTv农业致富,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000111/index.m3u8
NewTv动作电影,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000106/index.m3u8
NewTv超级电视剧,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000022/index.m3u8
NewTv超级电影,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000021/index.m3u8
NewTv古装剧场,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000105/index.m3u8
NewTv超级体育,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000020/index.m3u8
NewTv超级综艺,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000019/index.m3u8
NewTv潮妈辣婆,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000099/index.m3u8
NewTv家庭剧场,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000108/index.m3u8
NewTv金牌综艺,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000112/index.m3u8
NewTv怡伴健康,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000103/index.m3u8
NewTv炫舞未来,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000098/index.m3u8
NewTv东北热剧,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000092/index.m3u8
NewTv黑莓动画,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010002/1.m3u8
NewTv黑莓电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010073/1.m3u8
NewTv超级体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010063/1.m3u8
NewTv怡伴健康,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010082/1.m3u8
NewTv农业致富,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010085/1.m3u8
NewTv超级电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010064/1.m3u8
NewTv动作电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010003/1.m3u8
NewTv精彩影视,http://sunze.vip:4023/udp/239.253.242.142:8000
NewTv爱情喜剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010000/1.m3u8
NewTv超级综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010062/1.m3u8
NewTv海外剧场,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTv超级电视剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010065/1.m3u8
NewTv武博世界,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000003000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000007&IASHttpSessionId=OTT19019320240419154124000281
NewTv中国功夫,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010087/1.m3u8
NewTv军旅剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010079/1.m3u8
NewTv炫舞未来,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000003000000044/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000044&IASHttpSessionId=OTT19019320240419154124000281
NewTv潮妈辣婆,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010005/1.m3u8
NewTv精品体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010078/1.m3u8
NewTv精品纪录,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010076/1.m3u8
NewTv家庭剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010074/1.m3u8
NewTv精品大剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010072/1.m3u8
NewTv军事评论,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010080/1.m3u8
NewTv明星大片,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010084/1.m3u8
NewTv东北热剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010021/1.m3u8
NewTv欢乐剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010025/1.m3u8
NewTv古装剧场,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010004/1.m3u8
NewTv金牌综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010086/1.m3u8
NewTv惊悚悬疑,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010077/1.m3u8
中国天气,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000057/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000057&IASHttpSessionId=OTT19019320240419154124000281
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江公共,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江农业科教,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8
黑龙江影视,http://[2409:8087:1a01:df::402a]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226330/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226301/index.m3u8
北京纪实,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000515/index.m3u8
哒啵电竞,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000121/index.m3u8
哒啵赛事,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000097/index.m3u8
第一财经,http://[2409:8087:74F1:0021::0008]:80/000000001000PLTV/88888888/224/3221226172/index.m3u8
东方财经,http://[2409:8087:74F1:0021::0008]:80/000000001000PLTV/88888888/224/3221226602/index.m3u8
动漫秀场,http://[2409:8087:74F1:0021::0009]:80/000000001000PLTV/88888888/224/3221226197/index.m3u8
都市剧场,http://[2409:8087:74F1:0021::0009]:80/000000001000PLTV/88888888/224/3221226176/index.m3u8
法治天地,http://[2409:8087:74F1:0021::0008]:80/000000001000PLTV/88888888/224/3221225627/index.m3u8
甘肃都市,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002163/index.m3u8
甘肃公共,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002162/index.m3u8
甘肃经济,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002164/index.m3u8
甘肃少儿,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002165/index.m3u8
甘肃文化影视,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002161/index.m3u8
哈哈炫动,http://[2409:8087:74F1:0021::0009]:80/000000001000PLTV/88888888/224/3221226618/index.m3u8
哈哈炫动,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000069/index.m3u8
欢笑剧场,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000091/index.m3u8
欢笑剧场,http://[2409:8087:74F1:0021::0009]:80/000000001000PLTV/88888888/224/3221226203/index.m3u8
纪实人文,http://[2409:8087:74F1:0021::0008]:80/000000001000PLTV/88888888/224/3221226174/index.m3u8
纪实人文,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000528/index.m3u8
纪实人文,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002199/index.m3u8
金鹰纪实,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000074/index.m3u8
上海外语ICS,http://[2409:8087:74F1:0021::0008]:80/000000001000PLTV/88888888/224/3221226201/index.m3u8
上海新闻综合,http://[2409:8087:74F1:0021::0008]:80/000000001000PLTV/88888888/224/3221226620/index.m3u8
优漫卡通,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000070/index.m3u8
游戏风云,http://[2409:8087:74F1:0021::0008]:80/000000001000PLTV/88888888/224/3221226187/index.m3u8
生活时尚,http://[2409:8087:74F1:0021::0008]:80/000000001000PLTV/88888888/224/3221226358/index.m3u8


💚甘肃移动ipv6,#genre#
CCTV1,http://[2409:8087:74d9:21::6]/270000001128/9900000001/index.m3u8
CCTV1,http://[2409:8087:74d9:21::6]/270000001128/9900000501/index.m3u8
CCTV1,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002133/index.m3u8
CCTV2,http://[2409:8087:74d9:21::6]/270000001128/9900000502/index.m3u8
CCTV2,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002135/index.m3u8
CCTV3,http://[2409:8087:74d9:21::6]/270000001128/9900000003/index.m3u8
CCTV4,http://[2409:8087:74d9:21::6]/270000001128/9900000503/index.m3u8
CCTV5,http://[2409:8087:74d9:21::6]/270000001128/9900000005/index.m3u8
CCTV5+,http://[2409:8087:74d9:21::6]/270000001128/9900000507/index.m3u8
CCTV5+,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002139/index.m3u8
CCTV6,http://[2409:8087:74d9:21::6]/270000001128/9900000006/index.m3u8
CCTV7,http://[2409:8087:74d9:21::6]/270000001128/9900000504/index.m3u8
CCTV8,http://[2409:8087:74d9:21::6]/270000001128/9900000008/index.m3u8
CCTV9,http://[2409:8087:74d9:21::6]/270000001128/9900000505/index.m3u8
CCTV9,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002144/index.m3u8
CCTV10,http://[2409:8087:74d9:21::6]/270000001128/9900000506/index.m3u8
CCTV10,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002146/index.m3u8
CCTV11,http://[2409:8087:74d9:21::6]/270000001128/9900000508/index.m3u8
CCTV12,http://[2409:8087:74d9:21::6]/270000001128/9900000509/index.m3u8
CCTV12,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002147/index.m3u8
CCTV13,http://[2409:8087:74d9:21::6]/270000001128/9900000510/index.m3u8
CCTV14,http://[2409:8087:74d9:21::6]/270000001128/9900000511/index.m3u8
CCTV14,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002148/index.m3u8
CCTV15,http://[2409:8087:74d9:21::6]/270000001128/9900000512/index.m3u8
CCTV16,http://[2409:8087:74d9:21::6]/270000001128/9900000016/index.m3u8
CCTV17,http://[2409:8087:74d9:21::6]/270000001128/9900000513/index.m3u8
NewTv海外剧场,http://[2409:8087:74d9:21::6]/270000001128/9900000115/index.m3u8
NewTv明星大片,http://[2409:8087:74d9:21::6]/270000001128/9900000116/index.m3u8
NewTv精品体育,http://[2409:8087:74d9:21::6]/270000001128/9900000102/index.m3u8
NewTv爱情喜剧,http://[2409:8087:74d9:21::6]/270000001128/9900000104/index.m3u8
NewTv超级电视剧,http://[2409:8087:74d9:21::6]/270000001128/9900000022/index.m3u8
NewTv超级电影,http://[2409:8087:74d9:21::6]/270000001128/9900000021/index.m3u8
NewTv超级体育,http://[2409:8087:74d9:21::6]/270000001128/9900000020/index.m3u8
NewTv超级综艺,http://[2409:8087:74d9:21::6]/270000001128/9900000019/index.m3u8
NewTv潮妈辣婆,http://[2409:8087:74d9:21::6]/270000001128/9900000099/index.m3u8
NewTv哒啵电竞,http://[2409:8087:74d9:21::6]/270000001128/9900000121/index.m3u8
NewTv哒啵赛事,http://[2409:8087:74d9:21::6]/270000001128/9900000097/index.m3u8
NewTv东北热剧,http://[2409:8087:74d9:21::6]/270000001128/9900000092/index.m3u8
NewTv动作电影,http://[2409:8087:74d9:21::6]/270000001128/9900000106/index.m3u8
NewTv古装剧场,http://[2409:8087:74d9:21::6]/270000001128/9900000105/index.m3u8
NewTv黑莓电影,http://[2409:8087:74d9:21::6]/270000001128/9900000095/index.m3u8
NewTv黑莓动画,http://[2409:8087:74d9:21::6]/270000001128/9900000096/index.m3u8
NewTv欢乐剧场,http://[2409:8087:74d9:21::6]/270000001128/9900000091/index.m3u8
NewTv家庭剧场,http://[2409:8087:74d9:21::6]/270000001128/9900000108/index.m3u8
NewTv金牌综艺,http://[2409:8087:74d9:21::6]/270000001128/9900000112/index.m3u8
NewTv惊悚悬疑,http://[2409:8087:74d9:21::6]/270000001128/9900000113/index.m3u8
NewTv精品大剧,http://[2409:8087:74d9:21::6]/270000001128/9900000100/index.m3u8
NewTv精品纪录,http://[2409:8087:74d9:21::6]/270000001128/9900000109/index.m3u8
NewTv精品萌宠,http://[2409:8087:74d9:21::6]/270000001128/9900000122/index.m3u8
NewTv军旅剧场,http://[2409:8087:74d9:21::6]/270000001128/9900000107/index.m3u8
NewTv军事评论,http://[2409:8087:74d9:21::6]/270000001128/9900000110/index.m3u8
NewTv农业致富,http://[2409:8087:74d9:21::6]/270000001128/9900000111/index.m3u8
NewTv炫舞未来,http://[2409:8087:74d9:21::6]/270000001128/9900000098/index.m3u8
NewTv怡伴健康,http://[2409:8087:74d9:21::6]/270000001128/9900000103/index.m3u8
NewTv中国功夫,http://[2409:8087:74d9:21::6]/270000001128/9900000101/index.m3u8
纪实科教,http://[2409:8087:74d9:21::6]/270000001128/9900000515/index.m3u8
纪实人文,http://[2409:8087:74d9:21::6]/270000001128/9900000528/index.m3u8
纪实人文,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002199/index.m3u8
甘肃文化影视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002161/index.m3u8
甘肃都市,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002163/index.m3u8
甘肃经济,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002164/index.m3u8
甘肃少儿,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002165/index.m3u8




💚上海联通ipv6,#genre#
CCTV1,http://www.syl88.online:8123/PLTV/88888888/224/3221225703/10000100000000060000000000035351_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7Ep6OgLDvLzq6GN5uNV8rZ0g%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F111128%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000000035351_0%2CEND
CCTV2,http://www.syl88.online:8123/PLTV/88888888/224/3221225881/10000100000000060000000001558309_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7ES5lcT_93jS5zJ9nCiB1u8A%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F5000036%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000001558309_0%2CEND
CCTV3,http://www.syl88.online:8123/PLTV/88888888/224/3221225861/10000100000000060000000001067918_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EceFrDt8CJfkEpJDLF2ICxA%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F1369028%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000001067918_0%2CEND
CCTV4,http://www.syl88.online:8123/PLTV/88888888/224/3221225882/10000100000000060000000001558308_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7ENUw9KE8aNiJsOWy5oA-ZtQ%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F5000037%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000001558308_0%2CEND
CCTV5,http://www.syl88.online:8123/PLTV/88888888/224/3221225862/10000100000000060000000001067915_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7Eg7KWz1IUEKGE8hURK76Ulg%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F1369029%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000001067915_0%2CEND
CCTV6,http://www.syl88.online:8123/PLTV/88888888/224/3221225863/10000100000000060000000001067916_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EbO0fYjDeQnjO0qSFdhCBlg%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F1369030%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000001067916_0%2CEND
CCTV7,http://www.syl88.online:8123/PLTV/88888888/224/3221225887/10000100000000060000000001558688_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EQbEOD1JoghPkBu2yz5lrGg%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F5000038%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000001558688_0%2CEND
CCTV8,http://www.syl88.online:8123/PLTV/88888888/224/3221225864/10000100000000060000000001067917_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7ElblRKJ8q-fboZNXAZTvPUw%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F1369033%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000001067917_0%2CEND
CCTV9,http://www.syl88.online:8123/PLTV/88888888/224/3221225888/10000100000000060000000001558690_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7ElIFk5UBGNL0Z0AeIX8Ngaw%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F5000039%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000001558690_0%2CEND
CCTV10,http://www.syl88.online:8123/PLTV/88888888/224/3221225889/10000100000000060000000001558694_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EFANsBYaOPuTDUbCegU-HhQ%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F3949784%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000001558694_0%2CEND
CCTV11,http://www.syl88.online:8123/PLTV/88888888/224/3221226034/10000100000000060000000002233116_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EA6hklJAD8C9JusrDd6NZGw%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F6000053%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000002233116_0%2CEND
CCTV12,http://www.syl88.online:8123/PLTV/88888888/224/3221225890/10000100000000060000000001558689_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7ECy8NhSOk_F4cTMPiRan7pA%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F5000040%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000001558689_0%2CEND
CCTV13,http://www.syl88.online:8123/PLTV/88888888/224/3221226036/10000100000000060000000002233161_0.smil/index.m3u8?fmt=ts2hls&zoneoffset=480&servicetype=2&icpid=shlt&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7E5CZkpMoZ31LlinuWzPwp9A%7EO5gHFZXfEEx5kArqrWyLxJImY9Cz0FiG9s_8lX6EBsJruzJR2G4-aEY00UAxuQ6Prwdck4E0flhSWqASa7AbZgdeMh8HiWEFIiD7BDx7HtU%7EExtInfo24S_eFPZ-q3aI4rQpB83xQ%3A20231014195510%2C41022%2C%2C20231014195510%2CUmai%3ACHAN%2F6000054%40BESTV.SMG.SMG%2C41022%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2C%2C10000100000000060000000002233161_0%2CEND
